account_id,account_name,usage_month,active_seats,total_api_calls,credits_consumed,global_region,industry_vertical,contract_tier,total_licensed_seats,monthly_credit_allowance,annual_contract_value,firmographic_source
ACC_0434,BizCorp_0434,2026-04-01,34,14635,12704,APAC,Manufacturing,Premium,59,27387,42480,Simulated
ACC_0434,BizCorp_0434,2026-05-01,32,17012,13529,APAC,Manufacturing,Premium,59,27387,42480,Simulated
ACC_0434,BizCorp_0434,2026-06-01,41,20470,16510,APAC,Manufacturing,Premium,59,27387,42480,Simulated
ACC_0434,BizCorp_0434,2026-07-01,49,24044,19812,APAC,Manufacturing,Premium,59,27387,42480,Simulated
ACC_0434,BizCorp_0434,2026-08-01,59,28977,23774,APAC,Manufacturing,Premium,59,27387,42480,Simulated
ACC_0435,BizCorp_0435,2026-03-01,3,2538,2165,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0435,BizCorp_0435,2026-04-01,3,2889,2553,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0435,BizCorp_0435,2026-05-01,3,2656,2236,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0435,BizCorp_0435,2026-06-01,3,2994,2417,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0435,BizCorp_0435,2026-07-01,3,2485,2112,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0435,BizCorp_0435,2026-08-01,3,2208,1933,APAC,Healthcare,Standard,5,2683,4800,Simulated
ACC_0436,BizCorp_0436,2026-03-01,38,17660,13862,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0436,BizCorp_0436,2026-04-01,40,17575,13731,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0436,BizCorp_0436,2026-05-01,43,17558,14423,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0436,BizCorp_0436,2026-06-01,19,8297,6913,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0436,BizCorp_0436,2026-07-01,9,4163,3456,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0436,BizCorp_0436,2026-08-01,4,2031,1728,EMEA,Technology,Premium,72,29005,51840,Simulated
ACC_0437,BizCorp_0437,2026-03-01,35,50181,42672,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0437,BizCorp_0437,2026-04-01,36,42683,37279,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0437,BizCorp_0437,2026-05-01,33,46886,38377,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0437,BizCorp_0437,2026-06-01,42,64098,51454,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0437,BizCorp_0437,2026-07-01,51,69396,61745,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0437,BizCorp_0437,2026-08-01,54,84421,74094,EMEA,Financial Services,Premium,90,65441,64800,Simulated
ACC_0438,BizCorp_0438,2026-03-01,155,431457,339958,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0438,BizCorp_0438,2026-04-01,152,355990,310726,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0438,BizCorp_0438,2026-05-01,135,381862,323695,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0438,BizCorp_0438,2026-06-01,173,414530,370193,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0438,BizCorp_0438,2026-07-01,207,517931,444232,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0438,BizCorp_0438,2026-08-01,247,593550,533078,APAC,Logistics,Enterprise,316,899710,170640,Simulated
ACC_0439,BizCorp_0439,2026-03-01,7,2130,1851,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0439,BizCorp_0439,2026-04-01,7,2603,2116,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0439,BizCorp_0439,2026-05-01,6,2520,2116,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0439,BizCorp_0439,2026-06-01,6,2503,2068,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0439,BizCorp_0439,2026-07-01,6,2299,1816,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0439,BizCorp_0439,2026-08-01,6,2704,2245,APAC,Financial Services,Standard,14,4178,13440,Simulated
ACC_0440,BizCorp_0440,2026-03-01,166,64560,57661,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0440,BizCorp_0440,2026-04-01,170,63199,50238,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0440,BizCorp_0440,2026-05-01,144,68543,57678,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0440,BizCorp_0440,2026-06-01,157,62217,51087,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0440,BizCorp_0440,2026-07-01,161,60134,54572,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0440,BizCorp_0440,2026-08-01,156,80996,65110,AMER,Healthcare,Enterprise,306,55344,165240,Simulated
ACC_0441,BizCorp_0441,2026-03-01,209,219786,184501,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0441,BizCorp_0441,2026-04-01,177,234293,192001,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0441,BizCorp_0441,2026-05-01,197,193517,161069,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0441,BizCorp_0441,2026-06-01,237,257472,214054,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0441,BizCorp_0441,2026-07-01,278,331429,256865,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0441,BizCorp_0441,2026-08-01,278,357534,308239,AMER,Technology,Enterprise,448,593848,241920,Simulated
ACC_0442,BizCorp_0442,2026-03-01,133,171130,152483,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0442,BizCorp_0442,2026-04-01,140,146388,132923,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0442,BizCorp_0442,2026-05-01,144,176699,147353,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0442,BizCorp_0442,2026-06-01,124,195574,158412,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0442,BizCorp_0442,2026-07-01,122,190334,162890,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0442,BizCorp_0442,2026-08-01,138,183504,161150,EMEA,Healthcare,Enterprise,254,519767,137160,Simulated
ACC_0443,BizCorp_0443,2026-03-01,323,190932,158308,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0443,BizCorp_0443,2026-04-01,297,192214,157307,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0443,BizCorp_0443,2026-05-01,328,169696,150004,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0443,BizCorp_0443,2026-06-01,340,230835,181693,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0443,BizCorp_0443,2026-07-01,330,193870,150131,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0443,BizCorp_0443,2026-08-01,354,220169,175050,APAC,Manufacturing,Enterprise,592,352747,319680,Simulated
ACC_0444,BizCorp_0444,2026-03-01,114,85646,72943,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0444,BizCorp_0444,2026-04-01,101,89623,70801,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0444,BizCorp_0444,2026-05-01,101,75759,62474,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0444,BizCorp_0444,2026-06-01,52,41516,33146,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0444,BizCorp_0444,2026-07-01,26,18249,16573,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0444,BizCorp_0444,2026-08-01,13,10672,8286,APAC,Technology,Enterprise,277,137116,149580,Simulated
ACC_0445,BizCorp_0445,2026-03-01,16,3431,2738,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0445,BizCorp_0445,2026-04-01,14,2903,2543,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0445,BizCorp_0445,2026-05-01,16,2641,2249,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0445,BizCorp_0445,2026-06-01,15,3036,2606,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0445,BizCorp_0445,2026-07-01,15,2491,2180,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0445,BizCorp_0445,2026-08-01,15,2974,2653,APAC,Healthcare,Standard,24,4274,23040,Simulated
ACC_0446,BizCorp_0446,2026-03-01,145,269634,208953,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0446,BizCorp_0446,2026-04-01,146,259676,220436,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0446,BizCorp_0446,2026-05-01,146,248253,215878,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0446,BizCorp_0446,2026-06-01,147,231864,208537,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0446,BizCorp_0446,2026-07-01,122,233898,193692,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0446,BizCorp_0446,2026-08-01,132,227081,190127,EMEA,Technology,Enterprise,242,606667,130680,Simulated
ACC_0447,BizCorp_0447,2026-03-01,75,83026,73469,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0447,BizCorp_0447,2026-04-01,73,83435,74656,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0447,BizCorp_0447,2026-05-01,72,105000,83829,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0447,BizCorp_0447,2026-06-01,73,95909,82803,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0447,BizCorp_0447,2026-07-01,69,98816,88736,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0447,BizCorp_0447,2026-08-01,81,101444,87242,AMER,Manufacturing,Premium,106,130825,76320,Simulated
ACC_0448,BizCorp_0448,2026-03-01,384,181398,151968,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0448,BizCorp_0448,2026-04-01,354,197024,159465,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0448,BizCorp_0448,2026-05-01,371,194370,155555,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0448,BizCorp_0448,2026-06-01,178,92719,83937,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0448,BizCorp_0448,2026-07-01,89,47165,41968,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0448,BizCorp_0448,2026-08-01,44,24806,20984,APAC,Retail,Enterprise,717,135545,387180,Simulated
ACC_0449,BizCorp_0449,2026-03-01,72,17326,13349,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0449,BizCorp_0449,2026-04-01,66,20370,15680,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0449,BizCorp_0449,2026-05-01,74,19926,17098,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0449,BizCorp_0449,2026-06-01,81,22286,18453,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0449,BizCorp_0449,2026-07-01,94,25609,22143,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0449,BizCorp_0449,2026-08-01,94,31002,26572,AMER,Healthcare,Premium,156,28702,112320,Simulated
ACC_0450,BizCorp_0450,2026-03-01,104,231147,191609,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0450,BizCorp_0450,2026-04-01,101,218025,195093,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0450,BizCorp_0450,2026-05-01,103,237078,182566,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0450,BizCorp_0450,2026-06-01,100,226437,190895,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0450,BizCorp_0450,2026-07-01,91,222234,174150,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0450,BizCorp_0450,2026-08-01,100,205877,184709,AMER,Technology,Enterprise,196,169123,105840,Simulated
ACC_0451,BizCorp_0451,2026-03-01,168,148536,116237,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0451,BizCorp_0451,2026-04-01,157,117715,96115,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0451,BizCorp_0451,2026-05-01,157,101712,87346,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0451,BizCorp_0451,2026-06-01,80,57890,51226,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0451,BizCorp_0451,2026-07-01,40,32557,25613,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0451,BizCorp_0451,2026-08-01,20,15583,12806,EMEA,Technology,Enterprise,168,196050,90720,Simulated
ACC_0452,BizCorp_0452,2026-03-01,111,132625,103205,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0452,BizCorp_0452,2026-04-01,128,121772,100194,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0452,BizCorp_0452,2026-05-01,111,97807,84194,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0452,BizCorp_0452,2026-06-01,59,52718,47063,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0452,BizCorp_0452,2026-07-01,29,28394,23531,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0452,BizCorp_0452,2026-08-01,14,15163,11765,EMEA,Retail,Enterprise,202,191980,109080,Simulated
ACC_0453,BizCorp_0453,2026-03-01,6,7675,6599,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0453,BizCorp_0453,2026-04-01,5,7372,6352,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0453,BizCorp_0453,2026-05-01,5,8344,6482,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0453,BizCorp_0453,2026-06-01,5,7506,6658,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0453,BizCorp_0453,2026-07-01,6,8657,6834,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0453,BizCorp_0453,2026-08-01,5,8545,6843,EMEA,Manufacturing,Standard,6,10438,5760,Simulated
ACC_0454,BizCorp_0454,2026-03-01,5,5279,4489,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0454,BizCorp_0454,2026-04-01,5,4905,4322,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0454,BizCorp_0454,2026-05-01,5,5908,5255,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0454,BizCorp_0454,2026-06-01,5,5226,4363,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0454,BizCorp_0454,2026-07-01,5,6157,5293,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0454,BizCorp_0454,2026-08-01,5,7106,5640,APAC,Healthcare,Standard,8,13462,7680,Simulated
ACC_0455,BizCorp_0455,2026-03-01,56,19545,16620,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0455,BizCorp_0455,2026-04-01,50,24790,22134,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0455,BizCorp_0455,2026-05-01,49,20406,18334,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0455,BizCorp_0455,2026-06-01,25,12532,9721,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0455,BizCorp_0455,2026-07-01,12,5979,4860,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0455,BizCorp_0455,2026-08-01,6,2784,2430,AMER,Technology,Premium,64,29448,46080,Simulated
ACC_0456,BizCorp_0456,2026-03-01,9,4861,3760,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0456,BizCorp_0456,2026-04-01,8,5461,4924,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0456,BizCorp_0456,2026-05-01,9,4377,3973,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0456,BizCorp_0456,2026-06-01,8,4685,3924,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0456,BizCorp_0456,2026-07-01,7,5168,4526,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0456,BizCorp_0456,2026-08-01,8,5048,4126,APAC,Financial Services,Standard,16,4185,15360,Simulated
ACC_0457,BizCorp_0457,2026-03-01,213,62260,49339,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0457,BizCorp_0457,2026-04-01,219,67938,52871,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0457,BizCorp_0457,2026-05-01,224,53997,47332,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0457,BizCorp_0457,2026-06-01,208,67225,53005,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0457,BizCorp_0457,2026-07-01,217,52282,47307,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0457,BizCorp_0457,2026-08-01,192,68103,54614,EMEA,Logistics,Enterprise,320,110132,172800,Simulated
ACC_0458,BizCorp_0458,2026-03-01,6,3083,2559,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0458,BizCorp_0458,2026-04-01,6,2717,2124,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0458,BizCorp_0458,2026-05-01,6,3199,2850,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0458,BizCorp_0458,2026-06-01,6,3617,2846,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0458,BizCorp_0458,2026-07-01,6,2701,2213,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0458,BizCorp_0458,2026-08-01,7,2799,2345,EMEA,Financial Services,Standard,10,4525,9600,Simulated
ACC_0459,BizCorp_0459,2026-03-01,180,200341,161142,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0459,BizCorp_0459,2026-04-01,184,212737,167458,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0459,BizCorp_0459,2026-05-01,173,160684,142709,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0459,BizCorp_0459,2026-06-01,92,100390,77915,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0459,BizCorp_0459,2026-07-01,46,44610,38957,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0459,BizCorp_0459,2026-08-01,23,21745,19478,AMER,Logistics,Enterprise,328,308248,177120,Simulated
ACC_0460,BizCorp_0460,2026-03-01,4,2522,2193,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0460,BizCorp_0460,2026-04-01,5,2769,2230,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0460,BizCorp_0460,2026-05-01,4,2931,2436,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0460,BizCorp_0460,2026-06-01,5,2822,2205,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0460,BizCorp_0460,2026-07-01,4,2576,2282,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0460,BizCorp_0460,2026-08-01,5,3275,2621,APAC,Manufacturing,Standard,9,3852,8640,Simulated
ACC_0461,BizCorp_0461,2026-03-01,33,45489,37076,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0461,BizCorp_0461,2026-04-01,32,47157,39986,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0461,BizCorp_0461,2026-05-01,27,54865,43149,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0461,BizCorp_0461,2026-06-01,36,59242,52079,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0461,BizCorp_0461,2026-07-01,44,79612,62495,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0461,BizCorp_0461,2026-08-01,47,97055,74995,APAC,Technology,Premium,95,183914,68400,Simulated
ACC_0462,BizCorp_0462,2026-03-01,254,50937,45336,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0462,BizCorp_0462,2026-04-01,237,62084,48323,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0462,BizCorp_0462,2026-05-01,240,57537,49987,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0462,BizCorp_0462,2026-06-01,298,67692,53665,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0462,BizCorp_0462,2026-07-01,357,77114,64398,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0462,BizCorp_0462,2026-08-01,428,93489,77278,AMER,Logistics,Enterprise,813,172649,439020,Simulated
ACC_0463,BizCorp_0463,2026-03-01,166,194435,165747,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0463,BizCorp_0463,2026-04-01,170,244564,217343,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0463,BizCorp_0463,2026-05-01,157,211328,188312,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0463,BizCorp_0463,2026-06-01,167,228237,179057,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0463,BizCorp_0463,2026-07-01,159,242635,187094,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0463,BizCorp_0463,2026-08-01,152,254296,211747,APAC,Technology,Enterprise,241,416167,130140,Simulated
ACC_0464,BizCorp_0464,2026-03-01,12,7126,5765,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0464,BizCorp_0464,2026-04-01,13,7337,5875,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0464,BizCorp_0464,2026-05-01,12,8489,7001,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0464,BizCorp_0464,2026-06-01,14,9348,7751,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0464,BizCorp_0464,2026-07-01,17,10318,9301,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0464,BizCorp_0464,2026-08-01,17,13467,11161,AMER,Manufacturing,Standard,20,24034,19200,Simulated
ACC_0465,BizCorp_0465,2026-03-01,82,141807,114724,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0465,BizCorp_0465,2026-04-01,91,162134,141571,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0465,BizCorp_0465,2026-05-01,96,164422,136093,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0465,BizCorp_0465,2026-06-01,96,142435,124895,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0465,BizCorp_0465,2026-07-01,80,172064,145796,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0465,BizCorp_0465,2026-08-01,86,152344,128642,AMER,Retail,Premium,173,226128,124560,Simulated
ACC_0466,BizCorp_0466,2026-03-01,51,11564,10054,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0466,BizCorp_0466,2026-04-01,47,14334,11159,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0466,BizCorp_0466,2026-05-01,48,14962,13457,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0466,BizCorp_0466,2026-06-01,56,16777,14193,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0466,BizCorp_0466,2026-07-01,67,19225,17032,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0466,BizCorp_0466,2026-08-01,80,25843,20438,AMER,Financial Services,Premium,80,37408,57600,Simulated
ACC_0467,BizCorp_0467,2026-03-01,8,4395,3823,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0467,BizCorp_0467,2026-04-01,8,4405,3416,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0467,BizCorp_0467,2026-05-01,7,4496,3611,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0467,BizCorp_0467,2026-06-01,8,4466,3914,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0467,BizCorp_0467,2026-07-01,7,4045,3471,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0467,BizCorp_0467,2026-08-01,8,4510,3744,APAC,Healthcare,Standard,8,3969,7680,Simulated
ACC_0468,BizCorp_0468,2026-03-01,19,41072,33611,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0468,BizCorp_0468,2026-04-01,16,46265,36987,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0468,BizCorp_0468,2026-05-01,19,47644,36937,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0468,BizCorp_0468,2026-06-01,21,44150,39840,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0468,BizCorp_0468,2026-07-01,26,60601,47808,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0468,BizCorp_0468,2026-08-01,31,66038,57370,APAC,Logistics,Premium,51,53648,36720,Simulated
ACC_0469,BizCorp_0469,2026-03-01,92,130489,108972,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0469,BizCorp_0469,2026-04-01,84,110516,98877,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0469,BizCorp_0469,2026-05-01,92,142257,111748,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0469,BizCorp_0469,2026-06-01,106,135316,117845,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0469,BizCorp_0469,2026-07-01,127,179594,141414,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0469,BizCorp_0469,2026-08-01,152,203449,169696,AMER,Retail,Enterprise,246,505555,132840,Simulated
ACC_0470,BizCorp_0470,2026-03-01,7,7982,6413,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0470,BizCorp_0470,2026-04-01,7,7634,6354,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0470,BizCorp_0470,2026-05-01,7,9799,7558,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0470,BizCorp_0470,2026-06-01,8,9199,8239,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0470,BizCorp_0470,2026-07-01,10,11074,9886,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0470,BizCorp_0470,2026-08-01,12,14962,11864,APAC,Technology,Standard,16,18045,15360,Simulated
ACC_0471,BizCorp_0471,2026-03-01,3,4577,3523,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0471,BizCorp_0471,2026-04-01,4,4611,3776,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0471,BizCorp_0471,2026-05-01,3,4982,3911,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0471,BizCorp_0471,2026-06-01,3,3666,3269,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0471,BizCorp_0471,2026-07-01,4,4425,3952,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0471,BizCorp_0471,2026-08-01,3,4958,4320,EMEA,Manufacturing,Standard,6,10830,5760,Simulated
ACC_0472,BizCorp_0472,2026-03-01,34,22195,18682,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0472,BizCorp_0472,2026-04-01,37,21975,19843,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0472,BizCorp_0472,2026-05-01,36,24391,19531,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0472,BizCorp_0472,2026-06-01,45,25472,21471,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0472,BizCorp_0472,2026-07-01,52,33022,25766,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0472,BizCorp_0472,2026-08-01,52,35346,30919,APAC,Technology,Premium,80,82922,57600,Simulated
ACC_0473,BizCorp_0473,2026-03-01,98,192128,152437,APAC,Technology,Enterprise,137,191075,73980,Simulated
ACC_0473,BizCorp_0473,2026-04-01,111,172080,149544,APAC,Technology,Enterprise,137,191075,73980,Simulated
ACC_0473,BizCorp_0473,2026-05-01,113,167046,129022,APAC,Technology,Enterprise,137,191075,73980,Simulated
ACC_0473,BizCorp_0473,2026-06-01,101,147751,133162,APAC,Technology,Enterprise,137,191075,73980,Simulated
ACC_0473,BizCorp_0473,2026-07-01,106,178993,155291,APAC,Technology,Enterprise,137,191075,73980,Simulated
