account_id,usage_month,active_seats,total_api_calls,credits_consumed
ACC_0507,2026-06,179,217842,187792
ACC_0507,2026-07,215,265626,225351
ACC_0507,2026-08,236,305547,270421
ACC_0508,2026-03,10,7673,6872
ACC_0508,2026-04,10,7282,6601
ACC_0508,2026-05,10,6697,5907
ACC_0508,2026-06,10,6354,5497
ACC_0508,2026-07,10,8160,6812
ACC_0508,2026-08,11,6017,5243
ACC_0509,2026-03,27,55966,43084
ACC_0509,2026-04,29,56516,48446
ACC_0509,2026-05,26,66058,51395
ACC_0509,2026-06,14,25478,23117
ACC_0509,2026-07,7,14039,11558
ACC_0509,2026-08,3,6706,5779
ACC_0510,2026-03,242,156827,126538
ACC_0510,2026-04,258,166815,131276
ACC_0510,2026-05,282,136684,116982
ACC_0510,2026-06,291,155235,128243
ACC_0510,2026-07,266,143543,111910
ACC_0510,2026-08,289,129914,105344
ACC_0511,2026-03,316,178295,142362
ACC_0511,2026-04,331,161046,144697
ACC_0511,2026-05,354,164909,147573
ACC_0511,2026-06,174,89327,80108
ACC_0511,2026-07,87,49852,40054
ACC_0511,2026-08,43,24979,20027
ACC_0512,2026-03,311,278346,218436
ACC_0512,2026-04,331,294253,234050
ACC_0512,2026-05,308,231542,186603
ACC_0512,2026-06,167,119958,105236
ACC_0512,2026-07,83,65731,52618
ACC_0512,2026-08,41,29366,26309
ACC_0513,2026-03,26,15842,13872
ACC_0513,2026-04,27,15551,12694
ACC_0513,2026-05,25,17869,14392
ACC_0513,2026-06,26,16657,13953
ACC_0513,2026-07,28,17176,13502
ACC_0513,2026-08,26,14696,13170
ACC_0514,2026-03,72,187056,166302
ACC_0514,2026-04,74,211077,166239
ACC_0514,2026-05,74,198547,168413
ACC_0514,2026-06,76,203629,172209
ACC_0514,2026-07,73,193107,167892
ACC_0514,2026-08,69,186280,169131
ACC_0515,2026-03,38,15850,12378
ACC_0515,2026-04,38,15835,13352
ACC_0515,2026-05,43,16510,13884
ACC_0515,2026-06,21,8031,6200
ACC_0515,2026-07,10,3828,3100
ACC_0515,2026-08,5,1803,1550
ACC_0516,2026-03,68,45234,36320
ACC_0516,2026-04,60,42997,34066
ACC_0516,2026-05,60,40065,33449
ACC_0516,2026-06,31,21511,17790
ACC_0516,2026-07,15,11109,8895
ACC_0516,2026-08,7,5094,4447
ACC_0517,2026-03,4,5025,3912
ACC_0517,2026-04,5,5388,4518
ACC_0517,2026-05,5,4401,3901
ACC_0517,2026-06,5,4267,3862
ACC_0517,2026-07,4,4854,3740
ACC_0517,2026-08,5,4232,3838
ACC_0518,2026-03,93,300986,251986
ACC_0518,2026-04,94,321484,268023
ACC_0518,2026-05,92,411611,323909
ACC_0518,2026-06,95,326509,267332
ACC_0518,2026-07,99,367136,289011
ACC_0518,2026-08,99,362217,309409
ACC_0519,2026-03,7,4802,4187
ACC_0519,2026-04,8,5769,4876
ACC_0519,2026-05,6,4766,4212
ACC_0519,2026-06,7,5592,4716
ACC_0519,2026-07,7,4593,3972
ACC_0519,2026-08,8,6212,4881
ACC_0520,2026-03,5,2747,2391
ACC_0520,2026-04,6,3369,2628
ACC_0520,2026-05,6,3313,2588
ACC_0520,2026-06,2,1486,1244
ACC_0520,2026-07,1,719,622
ACC_0520,2026-08,1,363,311
ACC_0521,2026-03,60,44633,36752
ACC_0521,2026-04,59,43993,36005
ACC_0521,2026-05,58,38002,31338
ACC_0521,2026-06,27,21656,16944
ACC_0521,2026-07,13,9850,8472
ACC_0521,2026-08,6,5405,4236
ACC_0522,2026-03,39,25883,21207
ACC_0522,2026-04,46,27894,24189
ACC_0522,2026-05,42,28983,23035
ACC_0522,2026-06,52,29479,25518
ACC_0522,2026-07,62,34560,30622
ACC_0522,2026-08,62,46652,36747
ACC_0523,2026-03,6,6277,5128
ACC_0523,2026-04,7,7510,5816
ACC_0523,2026-05,7,6461,5061
ACC_0523,2026-06,6,6665,5859
ACC_0523,2026-07,7,6407,5528
ACC_0523,2026-08,6,7201,5978
ACC_0524,2026-03,5,6841,5900
ACC_0524,2026-04,4,5538,5009
ACC_0524,2026-05,5,6113,5209
ACC_0524,2026-06,2,3347,2667
ACC_0524,2026-07,1,1731,1333
ACC_0524,2026-08,1,792,666
ACC_0525,2026-03,54,17639,15276
ACC_0525,2026-04,49,21890,18385
ACC_0525,2026-05,48,19864,15384
ACC_0525,2026-06,62,23368,20776
ACC_0525,2026-07,75,31752,24932
ACC_0525,2026-08,84,36216,29918
ACC_0526,2026-03,2,6367,5365
ACC_0526,2026-04,2,6909,5651
ACC_0526,2026-05,2,7600,6525
ACC_0526,2026-06,1,3914,3128
ACC_0526,2026-07,1,1732,1564
ACC_0526,2026-08,1,940,782
ACC_0527,2026-03,8,6464,5707
ACC_0527,2026-04,9,6665,5687
ACC_0527,2026-05,8,6621,5666
ACC_0527,2026-06,8,6993,6287
ACC_0527,2026-07,8,8726,7044
ACC_0527,2026-08,9,6485,5682
ACC_0528,2026-03,156,270232,219889
ACC_0528,2026-04,166,261989,206522
ACC_0528,2026-05,155,235394,205800
ACC_0528,2026-06,155,272260,213689
ACC_0528,2026-07,164,282616,225878
ACC_0528,2026-08,170,255814,204144
ACC_0529,2026-03,22,18972,16642
ACC_0529,2026-04,20,21052,17569
ACC_0529,2026-05,21,21333,16715
ACC_0529,2026-06,27,27575,22945
ACC_0529,2026-07,32,34852,27534
ACC_0529,2026-08,38,38969,33041
ACC_0530,2026-03,12,6946,5735
ACC_0530,2026-04,11,6284,5511
ACC_0530,2026-05,11,6797,5833
ACC_0530,2026-06,11,6289,5436
ACC_0530,2026-07,10,7785,6328
ACC_0530,2026-08,11,6780,5964
ACC_0531,2026-03,9,3845,3072
ACC_0531,2026-04,8,3919,3166
ACC_0531,2026-05,7,4019,3463
ACC_0531,2026-06,8,4032,3519
ACC_0531,2026-07,8,4248,3716
ACC_0531,2026-08,7,3640,2876
ACC_0532,2026-03,4,9717,7493
ACC_0532,2026-04,4,8517,7108
ACC_0532,2026-05,4,9591,7393
ACC_0532,2026-06,2,5023,3951
ACC_0532,2026-07,1,2270,1975
ACC_0532,2026-08,1,1207,987
ACC_0533,2026-03,25,36957,28738
ACC_0533,2026-04,22,29660,24440
ACC_0533,2026-05,22,25086,21947
ACC_0533,2026-06,22,31572,24757
ACC_0533,2026-07,21,27296,24714
ACC_0533,2026-08,24,32921,28371
ACC_0534,2026-03,5,10903,9700
ACC_0534,2026-04,5,12331,9798
ACC_0534,2026-05,5,11060,9746
ACC_0534,2026-06,2,4841,4313
ACC_0534,2026-07,1,2684,2156
ACC_0534,2026-08,1,1283,1078
ACC_0535,2026-03,6,7929,7013
ACC_0535,2026-04,6,7639,6907
ACC_0535,2026-05,6,8522,7207
ACC_0535,2026-06,3,4243,3278
ACC_0535,2026-07,1,1991,1639
ACC_0535,2026-08,1,908,819
ACC_0536,2026-03,51,31459,27583
ACC_0536,2026-04,47,35176,27213
ACC_0536,2026-05,46,34525,27356
ACC_0536,2026-06,54,27095,22344
ACC_0536,2026-07,52,32678,26341
ACC_0536,2026-08,52,34406,27558
ACC_0537,2026-03,57,143645,126808
ACC_0537,2026-04,59,148765,122926
ACC_0537,2026-05,53,160068,136886
ACC_0537,2026-06,28,72549,63932
ACC_0537,2026-07,14,37731,31966
ACC_0537,2026-08,7,19075,15983
ACC_0538,2026-03,161,65661,53161
ACC_0538,2026-04,153,60543,54188
ACC_0538,2026-05,148,54513,42425
ACC_0538,2026-06,78,29252,23800
ACC_0538,2026-07,39,14162,11900
ACC_0538,2026-08,19,7186,5950
ACC_0539,2026-03,49,17223,15255
ACC_0539,2026-04,43,17305,13856
ACC_0539,2026-05,48,17643,13620
ACC_0539,2026-06,48,17244,14623
ACC_0539,2026-07,48,19272,14847
ACC_0539,2026-08,45,16285,13403
ACC_0540,2026-03,332,169703,136643
ACC_0540,2026-04,344,164193,131737
ACC_0540,2026-05,377,178036,151007
ACC_0540,2026-06,178,91640,74421
ACC_0540,2026-07,89,43854,37210
ACC_0540,2026-08,44,22612,18605
ACC_0541,2026-03,160,240098,212262
ACC_0541,2026-04,176,272196,218941
ACC_0541,2026-05,183,292473,232124
ACC_0541,2026-06,204,292773,244173
ACC_0541,2026-07,244,375978,293008
ACC_0541,2026-08,252,435639,351609
ACC_0542,2026-03,4,6725,6009
ACC_0542,2026-04,4,5626,5086
ACC_0542,2026-05,4,6746,5375
ACC_0542,2026-06,2,3306,2967
ACC_0542,2026-07,1,1706,1483
ACC_0542,2026-08,1,956,741
ACC_0543,2026-03,288,200954,171957
ACC_0543,2026-04,311,192429,157233
ACC_0543,2026-05,346,211859,173845
ACC_0543,2026-06,383,247759,200481
ACC_0543,2026-07,411,311644,240577
ACC_0543,2026-08,411,346431,288693
ACC_0544,2026-03,151,336212,278367
ACC_0544,2026-04,129,373019,304743
ACC_0544,2026-05,136,394415,329211
ACC_0544,2026-06,70,159421,144212
ACC_0544,2026-07,35,79874,72106
ACC_0544,2026-08,17,43173,36053
ACC_0545,2026-03,6,10133,8152
ACC_0545,2026-04,7,9416,7534
ACC_0545,2026-05,6,9681,8747
ACC_0545,2026-06,6,10514,8273
ACC_0545,2026-07,6,8191,7433
ACC_0545,2026-08,6,10638,8469
ACC_0546,2026-03,35,31645,25110
ACC_0546,2026-04,37,30246,26287
ACC_0546,2026-05,34,28089,24753
ACC_0546,2026-06,45,35181,29556
ACC_0546,2026-07,54,45068,35467
ACC_0546,2026-08,65,47154,42560
ACC_0547,2026-03,98,79469,66422
ACC_0547,2026-04,85,91805,73509
ACC_0547,2026-05,92,80746,68700
ACC_0547,2026-06,45,44143,38040
ACC_0547,2026-07,22,21771,19020
ACC_0547,2026-08,11,12107,9510
ACC_0548,2026-03,4,4627,4131
ACC_0548,2026-04,4,5082,3942
ACC_0548,2026-05,4,4233,3608
ACC_0548,2026-06,5,5469,4412
ACC_0548,2026-07,6,5846,5295
ACC_0548,2026-08,7,7656,6354
ACC_0549,2026-03,22,25021,20654
ACC_0549,2026-04,22,22169,19235
ACC_0549,2026-05,24,24993,21176
ACC_0549,2026-06,11,14199,11060
ACC_0549,2026-07,5,7085,5530
ACC_0549,2026-08,2,3525,2765
ACC_0550,2026-03,134,55324,44907
ACC_0550,2026-04,145,60084,50256
ACC_0550,2026-05,157,62915,51722
ACC_0550,2026-06,132,48566,42584
ACC_0550,2026-07,138,62513,53061
ACC_0550,2026-08,140,54633,49557
ACC_0551,2026-03,12,2486,1936
ACC_0551,2026-04,12,2696,2370
ACC_0551,2026-05,11,2417,2159
ACC_0551,2026-06,6,1278,1086
ACC_0551,2026-07,3,666,543
ACC_0551,2026-08,1,327,271
ACC_0552,2026-03,42,10296,9246
ACC_0552,2026-04,42,11600,9562
ACC_0552,2026-05,40,11381,8976
ACC_0552,2026-06,41,8822,7655
ACC_0552,2026-07,38,10412,8172
ACC_0552,2026-08,45,8837,7160
ACC_0553,2026-03,154,314451,279397
ACC_0553,2026-04,146,361171,282662
ACC_0553,2026-05,147,316727,279929
ACC_0553,2026-06,71,158575,130002
ACC_0553,2026-07,35,75240,65001
ACC_0553,2026-08,17,40775,32500
ACC_0554,2026-03,13,42850,34133
ACC_0554,2026-04,14,32031,27721
ACC_0554,2026-05,12,43602,33609
ACC_0554,2026-06,16,45086,38592
ACC_0554,2026-07,19,58688,46311
ACC_0554,2026-08,21,67857,55573
ACC_0555,2026-03,4,7957,6276
ACC_0555,2026-04,4,7333,5931
ACC_0555,2026-05,4,7132,6326
ACC_0555,2026-06,2,3400,2913
ACC_0555,2026-07,1,1802,1456
ACC_0555,2026-08,1,942,728
ACC_0556,2026-03,2,2811,2338
ACC_0556,2026-04,2,3588,2800
ACC_0556,2026-05,3,2767,2383
ACC_0556,2026-06,3,2966,2509
ACC_0556,2026-07,2,3004,2439
ACC_0556,2026-08,3,3145,2789
ACC_0557,2026-03,36,21165,18552
ACC_0557,2026-04,34,20639,18372
ACC_0557,2026-05,36,19677,17120
ACC_0557,2026-06,17,11136,9131
ACC_0557,2026-07,8,5599,4565
ACC_0557,2026-08,4,2664,2282
ACC_0558,2026-03,247,196994,165289
ACC_0558,2026-04,229,151048,135541
ACC_0558,2026-05,219,170493,140888
ACC_0558,2026-06,284,206927,175568
ACC_0558,2026-07,341,234553,210681
ACC_0558,2026-08,409,319156,252818
ACC_0559,2026-03,58,25465,22040
ACC_0559,2026-04,53,21716,19561
ACC_0559,2026-05,52,29998,24608
ACC_0559,2026-06,26,12849,10750
ACC_0559,2026-07,13,6328,5375
ACC_0559,2026-08,6,3019,2687
ACC_0560,2026-03,186,98488,88405
ACC_0560,2026-04,156,116605,103605
ACC_0560,2026-05,155,130307,109996
ACC_0560,2026-06,153,119482,107451
ACC_0560,2026-07,156,145770,117187
ACC_0560,2026-08,162,108167,94545
ACC_0561,2026-03,7,6351,5220
ACC_0561,2026-04,8,7102,5492
ACC_0561,2026-05,7,6806,6168
ACC_0561,2026-06,3,3448,3046
ACC_0561,2026-07,1,1849,1523
ACC_0561,2026-08,1,930,761
ACC_0562,2026-03,8,1974,1719
ACC_0562,2026-04,8,2536,1976
ACC_0562,2026-05,8,1857,1505
ACC_0562,2026-06,4,1049,884
ACC_0562,2026-07,2,562,442
ACC_0562,2026-08,1,280,221
ACC_0563,2026-03,40,20552,17293
ACC_0563,2026-04,45,19192,15693
ACC_0563,2026-05,42,18998,16458
ACC_0563,2026-06,52,24899,19508
ACC_0563,2026-07,62,28052,23410
ACC_0563,2026-08,75,35337,28092
ACC_0564,2026-03,6,8431,6904
ACC_0564,2026-04,6,8114,6650
ACC_0564,2026-05,6,7593,6038
ACC_0564,2026-06,3,3577,3134
ACC_0564,2026-07,1,1822,1567
ACC_0564,2026-08,1,924,783
ACC_0565,2026-03,30,64040,49562
ACC_0565,2026-04,32,55755,45363
ACC_0565,2026-05,28,52306,47363
ACC_0565,2026-06,31,47079,42641
ACC_0565,2026-07,30,51880,43787
ACC_0565,2026-08,30,49027,42491
ACC_0566,2026-03,199,197545,161946
ACC_0566,2026-04,197,221976,171300
ACC_0566,2026-05,181,187077,167333
ACC_0566,2026-06,93,99570,77597
ACC_0566,2026-07,46,43394,38798
ACC_0566,2026-08,23,24036,19399
ACC_0567,2026-03,3,3425,3036
ACC_0567,2026-04,3,4288,3771
ACC_0567,2026-05,3,3400,3054
ACC_0567,2026-06,3,4270,3516
ACC_0567,2026-07,3,4803,3772
ACC_0567,2026-08,3,3794,3178
ACC_0568,2026-03,78,28521,22955
ACC_0568,2026-04,67,28103,22243
ACC_0568,2026-05,68,26730,22415
ACC_0568,2026-06,88,37960,30316
ACC_0568,2026-07,97,45280,36380
ACC_0568,2026-08,97,49355,43656
ACC_0569,2026-03,3,4567,3798
ACC_0569,2026-04,2,3914,3522
ACC_0569,2026-05,2,3438,3040
ACC_0569,2026-06,2,4939,3899
ACC_0569,2026-07,3,3773,3284
ACC_0569,2026-08,2,3569,3105
ACC_0570,2026-03,81,278197,220832
ACC_0570,2026-04,93,261503,216424
ACC_0570,2026-05,88,290976,225141
ACC_0570,2026-06,98,260913,213670
ACC_0570,2026-07,94,300300,240178
ACC_0570,2026-08,90,260864,217273
ACC_0571,2026-03,102,102073,80475
ACC_0571,2026-04,103,92439,78571
ACC_0571,2026-05,107,71925,60066
ACC_0571,2026-06,134,105117,84090
ACC_0571,2026-07,161,115349,100908
ACC_0571,2026-08,193,151969,121090
ACC_0572,2026-03,57,35627,28304
ACC_0572,2026-04,53,36262,28328
ACC_0572,2026-05,58,34665,29381
ACC_0572,2026-06,56,34810,30510
ACC_0572,2026-07,50,41490,36108
ACC_0572,2026-08,50,37042,33066
ACC_0573,2026-03,5,4432,3735
ACC_0573,2026-04,6,4106,3415
ACC_0573,2026-05,5,5139,4035
ACC_0573,2026-06,2,2134,1785
ACC_0573,2026-07,1,1044,892
ACC_0573,2026-08,1,507,446
ACC_0574,2026-03,7,3826,3441
ACC_0574,2026-04,7,4122,3511
ACC_0574,2026-05,7,3924,3210
ACC_0574,2026-06,7,3759,3203
ACC_0574,2026-07,7,4423,3465
ACC_0574,2026-08,7,3982,3311
ACC_0575,2026-03,343,206902,166474
ACC_0575,2026-04,337,206034,182527
ACC_0575,2026-05,339,195045,159432
ACC_0575,2026-06,307,178173,160690
ACC_0575,2026-07,290,184766,156096
ACC_0575,2026-08,302,244056,191172
ACC_0576,2026-03,213,148947,133796
ACC_0576,2026-04,211,175057,146304
ACC_0576,2026-05,180,202056,155879
ACC_0576,2026-06,236,242666,188851
ACC_0576,2026-07,284,271649,226621
ACC_0576,2026-08,319,303488,271945
ACC_0577,2026-03,52,35875,30052
ACC_0577,2026-04,54,38674,31973
ACC_0577,2026-05,54,41106,33521
ACC_0577,2026-06,60,43700,37501
ACC_0577,2026-07,69,50902,45002
ACC_0577,2026-08,69,66767,54002
ACC_0578,2026-03,215,249363,210119
ACC_0578,2026-04,216,252114,217319
ACC_0578,2026-05,248,244565,220278
ACC_0578,2026-06,113,116948,95990
ACC_0578,2026-07,56,60489,47995
ACC_0578,2026-08,28,27633,23997
ACC_0579,2026-03,25,60060,50350
ACC_0579,2026-04,25,47074,38955
ACC_0579,2026-05,26,56246,47511
ACC_0579,2026-06,26,43853,38723
ACC_0579,2026-07,27,55642,49981
ACC_0579,2026-08,26,58716,49461
ACC_0580,2026-03,5,6173,5494
ACC_0580,2026-04,5,6481,5409
ACC_0580,2026-05,6,5887,4985
ACC_0580,2026-06,6,7400,5828
ACC_0580,2026-07,7,8094,6994
ACC_0580,2026-08,9,10255,8392
ACC_0581,2026-03,15,37976,33904
ACC_0581,2026-04,13,37108,32839
ACC_0581,2026-05,14,44143,34303
ACC_0581,2026-06,15,36704,32471
ACC_0581,2026-07,13,33628,30391
ACC_0581,2026-08,14,41788,33816
ACC_0582,2026-03,231,60251,53796
ACC_0582,2026-04,272,55288,49904
ACC_0582,2026-05,223,80864,64285
ACC_0582,2026-06,123,36496,28526
ACC_0582,2026-07,61,18040,14263
ACC_0582,2026-08,30,8543,7131
ACC_0583,2026-03,30,28931,25008
ACC_0583,2026-04,27,27036,23469
ACC_0583,2026-05,30,26983,24109
ACC_0583,2026-06,14,13888,11372
ACC_0583,2026-07,7,7038,5686
ACC_0583,2026-08,3,3145,2843
ACC_0584,2026-03,48,17332,14422
ACC_0584,2026-04,43,18871,15990
ACC_0584,2026-05,48,17980,13864
ACC_0584,2026-06,22,8748,7530
ACC_0584,2026-07,11,4387,3765
ACC_0584,2026-08,5,2160,1882
ACC_0585,2026-03,3,3716,3290
ACC_0585,2026-04,4,3266,2625
ACC_0585,2026-05,3,3269,2809
ACC_0585,2026-06,3,3476,2941
ACC_0585,2026-07,4,3835,3107
ACC_0585,2026-08,4,3454,2782
ACC_0586,2026-03,265,56940,51308
ACC_0586,2026-04,289,69155,58710
ACC_0586,2026-05,287,68829,53220
ACC_0586,2026-06,325,81149,64571
ACC_0586,2026-07,390,98600,77485
ACC_0586,2026-08,409,110641,92982
ACC_0587,2026-03,339,374748,299726
ACC_0587,2026-04,353,303847,238530
ACC_0587,2026-05,306,272722,243798
ACC_0587,2026-06,164,168003,131757
ACC_0587,2026-07,82,76873,65878
ACC_0587,2026-08,41,36509,32939
ACC_0588,2026-03,25,31621,25416
ACC_0588,2026-04,22,30031,24489
ACC_0588,2026-05,24,28998,24688
ACC_0588,2026-06,20,28499,22532
ACC_0588,2026-07,23,24129,20685
ACC_0588,2026-08,24,29131,24256
ACC_0589,2026-03,8,5923,4990
ACC_0589,2026-04,9,6266,5262
ACC_0589,2026-05,8,5913,4896
ACC_0589,2026-06,9,7247,5793
ACC_0589,2026-07,11,7707,6951
ACC_0589,2026-08,11,9731,8342
ACC_0590,2026-03,6,10256,8667
ACC_0590,2026-04,6,10682,8797
ACC_0590,2026-05,7,9934,8680
ACC_0590,2026-06,8,10912,9465
ACC_0590,2026-07,10,14518,11358
ACC_0590,2026-08,11,17316,13630
ACC_0591,2026-03,37,23316,20349
ACC_0591,2026-04,35,30082,26209
ACC_0591,2026-05,34,23040,20660
ACC_0591,2026-06,40,30917,24156
ACC_0591,2026-07,41,26028,20435
ACC_0591,2026-08,39,32467,25817
ACC_0592,2026-03,171,177628,141431
ACC_0592,2026-04,182,184942,157023
ACC_0592,2026-05,177,154839,125761
ACC_0592,2026-06,153,158890,136298
ACC_0592,2026-07,161,154995,138402
ACC_0592,2026-08,184,168816,148894
ACC_0593,2026-03,256,165704,146281
ACC_0593,2026-04,218,210680,181324
ACC_0593,2026-05,239,181397,162876
ACC_0593,2026-06,118,104069,80266
ACC_0593,2026-07,59,51155,40133
ACC_0593,2026-08,29,25495,20066
ACC_0594,2026-03,50,13519,11715
ACC_0594,2026-04,44,13701,11736
ACC_0594,2026-05,47,14441,11966
ACC_0594,2026-06,47,13220,10811
ACC_0594,2026-07,50,11634,10403
ACC_0594,2026-08,44,14353,11872
ACC_0595,2026-03,18,54015,43099
ACC_0595,2026-04,19,39669,33951
ACC_0595,2026-05,18,45470,39927
ACC_0595,2026-06,8,24522,18889
ACC_0595,2026-07,4,11818,9444
ACC_0595,2026-08,2,5526,4722
ACC_0596,2026-03,3,7842,6248
ACC_0596,2026-04,3,6304,5150
ACC_0596,2026-05,3,7274,5869
ACC_0596,2026-06,1,3704,2860
ACC_0596,2026-07,1,1785,1430
ACC_0596,2026-08,1,905,715
ACC_0597,2026-03,281,189473,148027
ACC_0597,2026-04,265,169584,139669
ACC_0597,2026-05,263,189913,161696
ACC_0597,2026-06,350,215923,184906
ACC_0597,2026-07,420,277346,221887
ACC_0597,2026-08,469,293287,266265
ACC_0598,2026-03,11,3651,3012
ACC_0598,2026-04,10,3127,2609
ACC_0598,2026-05,12,3652,3127
ACC_0598,2026-06,5,1793,1464
ACC_0598,2026-07,2,809,732
ACC_0598,2026-08,1,463,366
ACC_0599,2026-03,9,6974,6220
ACC_0599,2026-04,10,9845,7575
ACC_0599,2026-05,10,10271,7902
ACC_0599,2026-06,4,4172,3609
ACC_0599,2026-07,2,2290,1804
ACC_0599,2026-08,1,1169,902
ACC_0600,2026-03,21,32926,25401
ACC_0600,2026-04,22,40164,31529
ACC_0600,2026-05,24,38822,30561
ACC_0600,2026-06,11,17380,14823
ACC_0600,2026-07,5,8293,7411
ACC_0600,2026-08,2,4271,3705
ACC_0601,2026-03,256,142731,127922
ACC_0601,2026-04,229,147478,117782
ACC_0601,2026-05,265,156575,140309
ACC_0601,2026-06,126,77562,62421
ACC_0601,2026-07,63,40168,31210
ACC_0601,2026-08,31,19881,15605
ACC_0602,2026-03,197,132757,103220
ACC_0602,2026-04,206,132378,118344
ACC_0602,2026-05,207,128498,113980
ACC_0602,2026-06,107,59463,53146
ACC_0602,2026-07,53,34250,26573
ACC_0602,2026-08,26,14625,13286
ACC_0603,2026-03,143,122362,108117
ACC_0603,2026-04,159,157596,137098
ACC_0603,2026-05,141,142475,110994
ACC_0603,2026-06,175,182408,147087
ACC_0603,2026-07,210,197822,176505
ACC_0603,2026-08,252,267394,211806
ACC_0604,2026-03,2,5247,4123
ACC_0604,2026-04,2,4578,4158
ACC_0604,2026-05,2,4253,3379
ACC_0604,2026-06,3,5461,4351
ACC_0604,2026-07,4,5938,5221
ACC_0604,2026-08,5,7577,6265
ACC_0605,2026-03,10,5028,4340
ACC_0605,2026-04,9,5339,4516
ACC_0605,2026-05,10,4501,3680
ACC_0605,2026-06,11,4834,4200
ACC_0605,2026-07,10,3776,3363
ACC_0605,2026-08,10,5258,4247
ACC_0606,2026-03,7,3146,2533
ACC_0606,2026-04,6,2810,2534
ACC_0606,2026-05,5,3430,2653
ACC_0606,2026-06,6,2664,2421
ACC_0606,2026-07,6,2997,2419
ACC_0606,2026-08,6,3103,2609
ACC_0607,2026-03,50,16486,13945
ACC_0607,2026-04,48,18440,15513
ACC_0607,2026-05,44,17478,15314
ACC_0607,2026-06,45,20792,16351
ACC_0607,2026-07,48,18925,14673
ACC_0607,2026-08,46,16165,13623
ACC_0608,2026-03,161,264875,228772
ACC_0608,2026-04,173,291214,258137
ACC_0608,2026-05,168,249781,226507
ACC_0608,2026-06,186,284476,233695
ACC_0608,2026-07,171,287547,241663
ACC_0608,2026-08,183,258254,216046
ACC_0609,2026-03,2,7548,6009
ACC_0609,2026-04,2,8454,6517
ACC_0609,2026-05,2,7946,7039
ACC_0609,2026-06,3,9345,8102
ACC_0609,2026-07,3,11415,9722
ACC_0609,2026-08,4,13427,11666
ACC_0610,2026-03,2,9131,8271
ACC_0610,2026-04,2,9864,8591
ACC_0610,2026-05,2,10534,8417
ACC_0610,2026-06,2,9575,7831
ACC_0610,2026-07,2,8832,7771
ACC_0610,2026-08,2,8775,7767
ACC_0611,2026-03,132,70462,64040
ACC_0611,2026-04,123,64320,55388
ACC_0611,2026-05,138,73227,58075
ACC_0611,2026-06,133,80437,65186
ACC_0611,2026-07,143,74954,63988
ACC_0611,2026-08,127,83210,65107
ACC_0612,2026-03,133,90692,77735
ACC_0612,2026-04,126,105745,95846
ACC_0612,2026-05,122,96872,85926
ACC_0612,2026-06,67,49814,42139
ACC_0612,2026-07,33,23360,21069
ACC_0612,2026-08,16,12571,10534
ACC_0613,2026-03,78,192023,167831
ACC_0613,2026-04,73,167657,151408
ACC_0613,2026-05,70,181696,161644
ACC_0613,2026-06,74,192415,161698
ACC_0613,2026-07,73,172087,149988
ACC_0613,2026-08,72,216339,171941
ACC_0614,2026-03,96,213492,172286
ACC_0614,2026-04,86,229189,181405
ACC_0614,2026-05,90,186780,160169
ACC_0614,2026-06,88,216661,168613
ACC_0614,2026-07,91,188247,160924
ACC_0614,2026-08,93,200960,162171
ACC_0615,2026-03,11,9644,8471
ACC_0615,2026-04,11,8232,7423
ACC_0615,2026-05,10,10093,8858
ACC_0615,2026-06,10,8334,7004
ACC_0615,2026-07,11,8631,6932
ACC_0615,2026-08,11,9688,7743
ACC_0616,2026-03,9,5834,5155
ACC_0616,2026-04,8,4676,4224
ACC_0616,2026-05,8,6119,5168
ACC_0616,2026-06,4,2617,2343
ACC_0616,2026-07,2,1324,1171
ACC_0616,2026-08,1,652,585
ACC_0617,2026-03,203,218499,181470
ACC_0617,2026-04,194,265136,205533
ACC_0617,2026-05,208,280455,218521
ACC_0617,2026-06,230,303721,234194
ACC_0617,2026-07,276,358957,281033
ACC_0617,2026-08,331,381580,337240
ACC_0618,2026-03,55,26437,22873
ACC_0618,2026-04,51,23952,19213
ACC_0618,2026-05,56,21247,17989
ACC_0618,2026-06,52,27300,21238
ACC_0618,2026-07,57,23031,18590
ACC_0618,2026-08,58,23946,19311
ACC_0619,2026-03,3,4803,3802
ACC_0619,2026-04,2,4120,3231
ACC_0619,2026-05,3,3659,3296
ACC_0619,2026-06,3,4036,3621
ACC_0619,2026-07,3,3768,3127
ACC_0619,2026-08,2,4014,3318
ACC_0620,2026-03,28,31780,25263
ACC_0620,2026-04,27,28052,24835
ACC_0620,2026-05,26,33936,27663
ACC_0620,2026-06,24,36403,30535
ACC_0620,2026-07,27,37957,32511
ACC_0620,2026-08,23,26723,24174
ACC_0621,2026-03,8,5599,4485
ACC_0621,2026-04,9,5394,4359
ACC_0621,2026-05,8,6465,5443
ACC_0621,2026-06,9,5787,5207
ACC_0621,2026-07,9,6285,5687
ACC_0621,2026-08,8,5605,4767
ACC_0622,2026-03,37,12270,10841
ACC_0622,2026-04,39,12756,10341
ACC_0622,2026-05,39,13036,10824
ACC_0622,2026-06,41,13091,10350
ACC_0622,2026-07,37,13284,11984
ACC_0622,2026-08,38,11831,9968
ACC_0623,2026-03,38,23859,20296
ACC_0623,2026-04,38,19849,15946
ACC_0623,2026-05,35,19139,16281
ACC_0623,2026-06,34,22314,17716
ACC_0623,2026-07,37,24498,20869
ACC_0623,2026-08,34,19454,17155
ACC_0624,2026-03,9,3204,2713
